"gid","landcover_","landcove_1","lighting_r","lst_celsiu","uhi_intens","no2","geom"
810,"4","Crops","3.662584431268074","27.827354196301581",NULL,"0.000135912655765","010600000001000000010300000001000000050000009A99999999595340CCCCCCCCCC743C409A999999995953406666666666763C40AE47E17A145A53406666666666763C40AE47E17A145A5340CCCCCCCCCC743C409A99999999595340CCCCCCCCCC743C40"
728,"4","Crops","3.714060978235933","27.722119584676019",NULL,"0.000135127886811","0106000000010000000103000000010000000500000086EB51B81E5953403333333333733C4086EB51B81E595340CDCCCCCCCC743C409A99999999595340CDCCCCCCCC743C409A999999995953403333333333733C4086EB51B81E5953403333333333733C40"
729,"4","Crops","3.925851626098659","27.752105263157944",NULL,"0.000133494148905","010600000001000000010300000001000000050000009A999999995953403333333333733C409A99999999595340CDCCCCCCCC743C40AE47E17A145A5340CDCCCCCCCC743C40AE47E17A145A53403333333333733C409A999999995953403333333333733C40"
890,"4","Crops","4.894244406138293","27.865428983417463",NULL,"0.000138998920033","0106000000010000000103000000010000000500000086EB51B81E5953406666666666763C4086EB51B81E5953400000000000783C409A999999995953400000000000783C409A999999995953406666666666763C4086EB51B81E5953406666666666763C40"
891,"4","Crops","4.194746975955032","27.892361308677099",NULL,"0.000137974912776","010600000001000000010300000001000000050000009A999999995953406666666666763C409A999999995953400000000000783C40AE47E17A145A53400000000000783C40AE47E17A145A53406666666666763C409A999999995953406666666666763C40"
888,"4","Crops","4.409120172413473","27.895318932209367",NULL,"0.000139771900214","010600000001000000010300000001000000050000005D8FC2F5285853406666666666763C405D8FC2F5285853400000000000783C40713D0AD7A35853400000000000783C40713D0AD7A35853406666666666763C405D8FC2F5285853406666666666763C40"
889,"4","Crops","4.993720400131354","27.903884236407691",NULL,"0.000139347448314","01060000000100000001030000000100000005000000713D0AD7A35853406666666666763C40713D0AD7A35853400000000000783C4085EB51B81E5953400000000000783C4085EB51B81E5953406666666666763C40713D0AD7A35853406666666666763C40"
886,"1","Trees","5.114431036753242","27.537114155251142",NULL,"0.000140488872978","0106000000010000000103000000010000000500000034333333335753406666666666763C4034333333335753400000000000783C4048E17A14AE5753400000000000783C4048E17A14AE5753406666666666763C4034333333335753406666666666763C40"
887,"4","Crops","4.723805112353826","27.778561643835641",NULL,"0.000140246893065","0106000000010000000103000000010000000500000048E17A14AE5753406666666666763C4048E17A14AE5753400000000000783C405C8FC2F5285853400000000000783C405C8FC2F5285853406666666666763C4048E17A14AE5753406666666666763C40"
883,"1","Trees","7.601901725516458","27.804751633522201",NULL,"0.000143245161847","01060000000100000001030000000100000005000000F6285C8FC25553406666666666763C40F6285C8FC25553400000000000783C400AD7A3703D5653400000000000783C400AD7A3703D5653406666666666763C40F6285C8FC25553406666666666763C40"
884,"1","Trees","5.265483083563336","27.708550854488163",NULL,"0.000142904998883","010600000001000000010300000001000000050000000BD7A3703D5653406666666666763C400BD7A3703D5653400000000000783C401F85EB51B85653400000000000783C401F85EB51B85653406666666666763C400BD7A3703D5653406666666666763C40"
885,"1","Trees","4.324695335426911","27.427959459459466",NULL,"0.000140764272852","010600000001000000010300000001000000050000001F85EB51B85653406666666666763C401F85EB51B85653400000000000783C4033333333335753400000000000783C4033333333335753406666666666763C401F85EB51B85653406666666666763C40"
882,"4","Crops","13.256003202917604","28.163215451105000",NULL,"0.000144014172907","01060000000100000001030000000100000005000000E27A14AE475553406666666666763C40E27A14AE475553400000000000783C40F6285C8FC25553400000000000783C40F6285C8FC25553406666666666763C40E27A14AE475553406666666666763C40"
881,"6","Built area","15.956154154597805","28.737893605758270","0.035277495637608","0.000145071267828","01060000000100000001030000000100000005000000CDCCCCCCCC5453406666666666763C40CDCCCCCCCC5453400000000000783C40E17A14AE475553400000000000783C40E17A14AE475553406666666666763C40CDCCCCCCCC5453406666666666763C40"
879,"6","Built area","28.572731986263680","29.995397495056046","1.292781384935385","0.000144674855611","01060000000100000001030000000100000005000000A4703D0AD75353406666666666763C40A4703D0AD75353400000000000783C40B81E85EB515453400000000000783C40B81E85EB515453406666666666763C40A4703D0AD75353406666666666763C40"
880,"6","Built area","18.717897612361583","29.311197278911603","0.608581168790941","0.000145463561221","01060000000100000001030000000100000005000000B91E85EB515453406666666666763C40B91E85EB515453400000000000783C40CDCCCCCCCC5453400000000000783C40CDCCCCCCCC5453406666666666763C40B91E85EB515453406666666666763C40"
801,"1","Trees","11.124249611093866","28.236927556156079",NULL,"0.000141141111604","01060000000100000001030000000100000005000000E27A14AE47555340CCCCCCCCCC743C40E27A14AE475553406666666666763C40F6285C8FC25553406666666666763C40F6285C8FC2555340CCCCCCCCCC743C40E27A14AE47555340CCCCCCCCCC743C40"
800,"6","Built area","13.760929421798602","28.916478608817453","0.213862498696791","0.000141736345478","01060000000100000001030000000100000005000000CDCCCCCCCC545340CCCCCCCCCC743C40CDCCCCCCCC5453406666666666763C40E17A14AE475553406666666666763C40E17A14AE47555340CCCCCCCCCC743C40CDCCCCCCCC545340CCCCCCCCCC743C40"
799,"6","Built area","18.306049361446789","29.596318489872534","0.893702379751872","0.000141802043794","01060000000100000001030000000100000005000000B91E85EB51545340CCCCCCCCCC743C40B91E85EB515453406666666666763C40CDCCCCCCCC5453406666666666763C40CDCCCCCCCC545340CCCCCCCCCC743C40B91E85EB51545340CCCCCCCCCC743C40"
798,"6","Built area","29.608338167856356","30.203109544816879","1.500493434696214","0.000140728309876","01060000000100000001030000000100000005000000A4703D0AD7535340CCCCCCCCCC743C40A4703D0AD75353406666666666763C40B81E85EB515453406666666666763C40B81E85EB51545340CCCCCCCCCC743C40A4703D0AD7535340CCCCCCCCCC743C40"
717,"6","Built area","32.828260048015700","30.460256410256420","1.757640300135758","0.000136501839041","01060000000100000001030000000100000005000000A4703D0AD75353403333333333733C40A4703D0AD7535340CDCCCCCCCC743C40B81E85EB51545340CDCCCCCCCC743C40B81E85EB515453403333333333733C40A4703D0AD75353403333333333733C40"
718,"6","Built area","22.593015018347149","30.155715051499072","1.453098941378411","0.000137655458865","01060000000100000001030000000100000005000000B91E85EB515453403333333333733C40B91E85EB51545340CDCCCCCCCC743C40CDCCCCCCCC545340CDCCCCCCCC743C40CDCCCCCCCC5453403333333333733C40B91E85EB515453403333333333733C40"
719,"6","Built area","14.384248525709721","29.349464011049424","0.646847900928762","0.000138126439850","01060000000100000001030000000100000005000000CDCCCCCCCC5453403333333333733C40CDCCCCCCCC545340CDCCCCCCCC743C40E17A14AE47555340CDCCCCCCCC743C40E17A14AE475553403333333333733C40CDCCCCCCCC5453403333333333733C40"
720,"1","Trees","9.583750054642961","28.517001287001321",NULL,"0.000137969855676","01060000000100000001030000000100000005000000E27A14AE475553403333333333733C40E27A14AE47555340CDCCCCCCCC743C40F6285C8FC2555340CDCCCCCCCC743C40F6285C8FC25553403333333333733C40E27A14AE475553403333333333733C40"
721,"1","Trees","5.899923865859574","27.834768339768367",NULL,"0.000137716401846","01060000000100000001030000000100000005000000F6285C8FC25553403333333333733C40F6285C8FC2555340CDCCCCCCCC743C400AD7A3703D565340CDCCCCCCCC743C400AD7A3703D5653403333333333733C40F6285C8FC25553403333333333733C40"
722,"1","Trees","4.633265591313190","27.384310198700483",NULL,"0.000137587220769","010600000001000000010300000001000000050000000BD7A3703D5653403333333333733C400BD7A3703D565340CDCCCCCCCC743C401F85EB51B8565340CDCCCCCCCC743C401F85EB51B85653403333333333733C400BD7A3703D5653403333333333733C40"
723,"1","Trees","4.043406309607057","27.194390243902490",NULL,"0.000136805982825","010600000001000000010300000001000000050000001F85EB51B85653403333333333733C401F85EB51B8565340CDCCCCCCCC743C403333333333575340CDCCCCCCCC743C4033333333335753403333333333733C401F85EB51B85653403333333333733C40"
802,"1","Trees","6.767972969525569","27.761107397662933",NULL,"0.000140687711530","01060000000100000001030000000100000005000000F6285C8FC2555340CCCCCCCCCC743C40F6285C8FC25553406666666666763C400AD7A3703D5653406666666666763C400AD7A3703D565340CCCCCCCCCC743C40F6285C8FC2555340CCCCCCCCCC743C40"
803,"1","Trees","4.885886781119011","27.558966270828925",NULL,"0.000140418536774","010600000001000000010300000001000000050000000BD7A3703D565340CCCCCCCCCC743C400BD7A3703D5653406666666666763C401F85EB51B85653406666666666763C401F85EB51B8565340CCCCCCCCCC743C400BD7A3703D565340CCCCCCCCCC743C40"
804,"1","Trees","4.085984892315335","27.302309822017161",NULL,"0.000138811793872","010600000001000000010300000001000000050000001F85EB51B8565340CCCCCCCCCC743C401F85EB51B85653406666666666763C4033333333335753406666666666763C403333333333575340CCCCCCCCCC743C401F85EB51B8565340CCCCCCCCCC743C40"
805,"1","Trees","5.109712654674377","27.456078856295346",NULL,"0.000138308887075","010600000001000000010300000001000000050000003433333333575340CCCCCCCCCC743C4034333333335753406666666666763C4048E17A14AE5753406666666666763C4048E17A14AE575340CCCCCCCCCC743C403433333333575340CCCCCCCCCC743C40"
806,"4","Crops","4.580532091694909","27.757322344322361",NULL,"0.000138111913718","0106000000010000000103000000010000000500000048E17A14AE575340CCCCCCCCCC743C4048E17A14AE5753406666666666763C405C8FC2F5285853406666666666763C405C8FC2F528585340CCCCCCCCCC743C4048E17A14AE575340CCCCCCCCCC743C40"
724,"4","Crops","4.129197517359580","27.432872445616415",NULL,"0.000136337185702","0106000000010000000103000000010000000500000034333333335753403333333333733C403433333333575340CDCCCCCCCC743C4048E17A14AE575340CDCCCCCCCC743C4048E17A14AE5753403333333333733C4034333333335753403333333333733C40"
725,"4","Crops","3.891006740418384","27.797971153846177",NULL,"0.000136281324888","0106000000010000000103000000010000000500000048E17A14AE5753403333333333733C4048E17A14AE575340CDCCCCCCCC743C405C8FC2F528585340CDCCCCCCCC743C405C8FC2F5285853403333333333733C4048E17A14AE5753403333333333733C40"
641,"1","Trees","5.444245725567058","27.394518787079800",NULL,"0.000133946955117","010600000001000000010300000001000000050000000BD7A3703D5653409999999999713C400BD7A3703D5653403333333333733C401F85EB51B85653403333333333733C401F85EB51B85653409999999999713C400BD7A3703D5653409999999999713C40"
640,"1","Trees","7.011144175771938","27.897358706028381",NULL,"0.000134052460498","01060000000100000001030000000100000005000000F6285C8FC25553409999999999713C40F6285C8FC25553403333333333733C400AD7A3703D5653403333333333733C400AD7A3703D5653409999999999713C40F6285C8FC25553409999999999713C40"
642,"1","Trees","4.858519567854311","27.465715227422564",NULL,"0.000133166713529","010600000001000000010300000001000000050000001F85EB51B85653409999999999713C401F85EB51B85653403333333333733C4033333333335753403333333333733C4033333333335753409999999999713C401F85EB51B85653409999999999713C40"
643,"4","Crops","4.156018778909446","27.910045672358329",NULL,"0.000132443871041","0106000000010000000103000000010000000500000034333333335753409999999999713C4034333333335753403333333333733C4048E17A14AE5753403333333333733C4048E17A14AE5753409999999999713C4034333333335753409999999999713C40"
644,"4","Crops","3.840745806694030","28.208696126763840",NULL,"0.000132160808740","0106000000010000000103000000010000000500000048E17A14AE5753409999999999713C4048E17A14AE5753403333333333733C405C8FC2F5285853403333333333733C405C8FC2F5285853409999999999713C4048E17A14AE5753409999999999713C40"
563,"4","Crops","4.791711591347474","28.205418300956570",NULL,"0.000130199529464","0106000000010000000103000000010000000500000048E17A14AE5753400000000000703C4048E17A14AE5753409A99999999713C405C8FC2F5285853409A99999999713C405C8FC2F5285853400000000000703C4048E17A14AE5753400000000000703C40"
562,"4","Crops","5.760269994880458","28.004351559518479",NULL,"0.000130794700843","0106000000010000000103000000010000000500000034333333335753400000000000703C4034333333335753409A99999999713C4048E17A14AE5753409A99999999713C4048E17A14AE5753400000000000703C4034333333335753400000000000703C40"
561,"4","Crops","6.957369215773893","27.770194462755484",NULL,"0.000131315608553","010600000001000000010300000001000000050000001F85EB51B85653400000000000703C401F85EB51B85653409A99999999713C4033333333335753409A99999999713C4033333333335753400000000000703C401F85EB51B85653400000000000703C40"
560,"4","Crops","6.977910241096353","27.727475943869081",NULL,"0.000131727909164","010600000001000000010300000001000000050000000BD7A3703D5653400000000000703C400BD7A3703D5653409A99999999713C401F85EB51B85653409A99999999713C401F85EB51B85653400000000000703C400BD7A3703D5653400000000000703C40"
559,"1","Trees","8.117091079184416","28.133826530612275",NULL,"0.000131808430336","01060000000100000001030000000100000005000000F6285C8FC25553400000000000703C40F6285C8FC25553409A99999999713C400AD7A3703D5653409A99999999713C400AD7A3703D5653400000000000703C40F6285C8FC25553400000000000703C40"
558,"6","Built area","12.434282048328503","28.725536251252962","0.022920141132300","0.000131768961846","01060000000100000001030000000100000005000000E27A14AE475553400000000000703C40E27A14AE475553409A99999999713C40F6285C8FC25553409A99999999713C40F6285C8FC25553400000000000703C40E27A14AE475553400000000000703C40"
557,"6","Built area","17.112006404548634","29.345261324041857","0.642645213921195","0.000131566093674","01060000000100000001030000000100000005000000CDCCCCCCCC5453400000000000703C40CDCCCCCCCC5453409A99999999713C40E17A14AE475553409A99999999713C40E17A14AE475553400000000000703C40CDCCCCCCCC5453400000000000703C40"
556,"6","Built area","28.718935663635666","29.874089542265331","1.171473432144669","0.000130970066463","01060000000100000001030000000100000005000000B91E85EB515453400000000000703C40B91E85EB515453409A99999999713C40CDCCCCCCCC5453409A99999999713C40CDCCCCCCCC5453400000000000703C40B91E85EB515453400000000000703C40"
555,"6","Built area","36.473339872054659","30.259970336189870","1.557354226069208","0.000130219312894","01060000000100000001030000000100000005000000A4703D0AD75353400000000000703C40A4703D0AD75353409A99999999713C40B81E85EB515453409A99999999713C40B81E85EB515453400000000000703C40A4703D0AD75353400000000000703C40"
636,"6","Built area","34.669711572869772","30.342116694555752","1.639500584435091","0.000132258111903","01060000000100000001030000000100000005000000A4703D0AD75353409999999999713C40A4703D0AD75353403333333333733C40B81E85EB515453403333333333733C40B81E85EB515453409999999999713C40A4703D0AD75353409999999999713C40"
637,"6","Built area","25.654084118341991","30.004383561643856","1.301767451523194","0.000133192289036","01060000000100000001030000000100000005000000B91E85EB515453409999999999713C40B91E85EB515453403333333333733C40CDCCCCCCCC5453403333333333733C40CDCCCCCCCC5453409999999999713C40B91E85EB515453409999999999713C40"
638,"6","Built area","16.178301647684972","29.299560222243205","0.596944112122543","0.000133953089052","01060000000100000001030000000100000005000000CDCCCCCCCC5453409999999999713C40CDCCCCCCCC5453403333333333733C40E17A14AE475553403333333333733C40E17A14AE475553409999999999713C40CDCCCCCCCC5453409999999999713C40"
639,"6","Built area","11.911528559955393","28.569547515631758","-0.133068594488908","0.000134104236128","01060000000100000001030000000100000005000000E27A14AE475553409999999999713C40E27A14AE475553403333333333733C40F6285C8FC25553403333333333733C40F6285C8FC25553409999999999713C40E27A14AE475553409999999999713C40"
632,"6","Built area","15.560475469242739","27.908712302574937","-0.793903807545725","0.000120626567747","0106000000010000000103000000010000000500000052B81E85EB5153409999999999713C4052B81E85EB5153403333333333733C4066666666665253403333333333733C4066666666665253409999999999713C4052B81E85EB5153409999999999713C40"
633,"1","Trees","11.949282034023389","28.357480311202352",NULL,"0.000125072283413","0106000000010000000103000000010000000500000067666666665253409999999999713C4067666666665253403333333333733C407B14AE47E15253403333333333733C407B14AE47E15253409999999999713C4067666666665253409999999999713C40"
634,"6","Built area","19.677537956950214","28.933980279219725","0.231364169099063","0.000129831794835","010600000001000000010300000001000000050000007B14AE47E15253409999999999713C407B14AE47E15253403333333333733C408FC2F5285C5353403333333333733C408FC2F5285C5353409999999999713C407B14AE47E15253409999999999713C40"
635,"6","Built area","36.639338678918321","29.689232207204345","0.986616097083683","0.000132419060693","0106000000010000000103000000010000000500000090C2F5285C5353409999999999713C4090C2F5285C5353403333333333733C40A4703D0AD75353403333333333733C40A4703D0AD75353409999999999713C4090C2F5285C5353409999999999713C40"
554,"6","Built area","37.553026890875323","29.886284664216515","1.183668554095853","0.000130026459392","0106000000010000000103000000010000000500000090C2F5285C5353400000000000703C4090C2F5285C5353409A99999999713C40A4703D0AD75353409A99999999713C40A4703D0AD75353400000000000703C4090C2F5285C5353400000000000703C40"
553,"6","Built area","21.398237546821072","29.220853856060462","0.518237745939800","0.000127253435673","010600000001000000010300000001000000050000007B14AE47E15253400000000000703C407B14AE47E15253409A99999999713C408FC2F5285C5353409A99999999713C408FC2F5285C5353400000000000703C407B14AE47E15253400000000000703C40"
552,"1","Trees","13.700658975420769","28.635067140788845",NULL,"0.000122680191576","0106000000010000000103000000010000000500000067666666665253400000000000703C4067666666665253409A99999999713C407B14AE47E15253409A99999999713C407B14AE47E15253400000000000703C4067666666665253400000000000703C40"
551,"1","Trees","13.219121699397627","28.140909794812245",NULL,"0.000118597000116","0106000000010000000103000000010000000500000052B81E85EB5153400000000000703C4052B81E85EB5153409A99999999713C4066666666665253409A99999999713C4066666666665253400000000000703C4052B81E85EB5153400000000000703C40"
550,"1","Trees","7.329038830671906","27.665668623613858",NULL,"0.000117035690964","010600000001000000010300000001000000050000003E0AD7A3705153400000000000703C403E0AD7A3705153409A99999999713C4052B81E85EB5153409A99999999713C4052B81E85EB5153400000000000703C403E0AD7A3705153400000000000703C40"
549,"1","Trees","4.203288464280847","27.263677606177652",NULL,"0.000114253945339","01060000000100000001030000000100000005000000295C8FC2F55053400000000000703C40295C8FC2F55053409A99999999713C403D0AD7A3705153409A99999999713C403D0AD7A3705153400000000000703C40295C8FC2F55053400000000000703C40"
548,"1","Trees","3.444384360192799","27.029646685154901",NULL,"0.000111808361609","0106000000010000000103000000010000000500000015AE47E17A5053400000000000703C4015AE47E17A5053409A99999999713C40295C8FC2F55053409A99999999713C40295C8FC2F55053400000000000703C4015AE47E17A5053400000000000703C40"
547,"1","Trees","3.212947643689208","26.954147834743672",NULL,"0.000111511487329","0106000000010000000103000000010000000500000000000000005053400000000000703C4000000000005053409A99999999713C4014AE47E17A5053409A99999999713C4014AE47E17A5053400000000000703C4000000000005053400000000000703C40"
628,"1","Trees","3.255534812428550","26.822999713617484",NULL,"0.000113400021372","0106000000010000000103000000010000000500000000000000005053409999999999713C4000000000005053403333333333733C4014AE47E17A5053403333333333733C4014AE47E17A5053409999999999713C4000000000005053409999999999713C40"
629,"1","Trees","3.546590433508006","26.850530304107707",NULL,"0.000113710057706","0106000000010000000103000000010000000500000015AE47E17A5053409999999999713C4015AE47E17A5053403333333333733C40295C8FC2F55053403333333333733C40295C8FC2F55053409999999999713C4015AE47E17A5053409999999999713C40"
630,"1","Trees","4.499551629455359","27.063170731707380",NULL,"0.000115899194664","01060000000100000001030000000100000005000000295C8FC2F55053409999999999713C40295C8FC2F55053403333333333733C403D0AD7A3705153403333333333733C403D0AD7A3705153409999999999713C40295C8FC2F55053409999999999713C40"
631,"1","Trees","8.849059621358322","27.428478354255219",NULL,"0.000118890483104","010600000001000000010300000001000000050000003E0AD7A3705153409999999999713C403E0AD7A3705153403333333333733C4052B81E85EB5153403333333333733C4052B81E85EB5153409999999999713C403E0AD7A3705153409999999999713C40"
709,"1","Trees","3.559500892755344","27.145873198983004",NULL,"0.000116814652946","0106000000010000000103000000010000000500000000000000005053403333333333733C400000000000505340CDCCCCCCCC743C4014AE47E17A505340CDCCCCCCCC743C4014AE47E17A5053403333333333733C4000000000005053403333333333733C40"
710,"1","Trees","4.448572623568611","27.196902273104381",NULL,"0.000117164865769","0106000000010000000103000000010000000500000015AE47E17A5053403333333333733C4015AE47E17A505340CDCCCCCCCC743C40295C8FC2F5505340CDCCCCCCCC743C40295C8FC2F55053403333333333733C4015AE47E17A5053403333333333733C40"
790,"1","Trees","4.592275619506835","27.230212400362788",NULL,"0.000119971911138","010600000001000000010300000001000000050000000000000000505340CCCCCCCCCC743C4000000000005053406666666666763C4014AE47E17A5053406666666666763C4014AE47E17A505340CCCCCCCCCC743C400000000000505340CCCCCCCCCC743C40"
791,"1","Trees","7.293268300391533","27.301969470715143",NULL,"0.000120280736421","0106000000010000000103000000010000000500000015AE47E17A505340CCCCCCCCCC743C4015AE47E17A5053406666666666763C40295C8FC2F55053406666666666763C40295C8FC2F5505340CCCCCCCCCC743C4015AE47E17A505340CCCCCCCCCC743C40"
792,"6","Built area","9.548451189240222","27.503698088332246","-1.198918021788415","0.000122540134923","01060000000100000001030000000100000005000000295C8FC2F5505340CCCCCCCCCC743C40295C8FC2F55053406666666666763C403D0AD7A3705153406666666666763C403D0AD7A370515340CCCCCCCCCC743C40295C8FC2F5505340CCCCCCCCCC743C40"
793,"1","Trees","11.744357959644212","27.853129251700711",NULL,"0.000125508442457","010600000001000000010300000001000000050000003E0AD7A370515340CCCCCCCCCC743C403E0AD7A3705153406666666666763C4052B81E85EB5153406666666666763C4052B81E85EB515340CCCCCCCCCC743C403E0AD7A370515340CCCCCCCCCC743C40"
711,"1","Trees","5.574595174741182","27.443658536585360",NULL,"0.000119842963830","01060000000100000001030000000100000005000000295C8FC2F55053403333333333733C40295C8FC2F5505340CDCCCCCCCC743C403D0AD7A370515340CDCCCCCCCC743C403D0AD7A3705153403333333333733C40295C8FC2F55053403333333333733C40"
712,"1","Trees","9.054053795498771","27.834248516809499",NULL,"0.000123241032915","010600000001000000010300000001000000050000003E0AD7A3705153403333333333733C403E0AD7A370515340CDCCCCCCCC743C4052B81E85EB515340CDCCCCCCCC743C4052B81E85EB5153403333333333733C403E0AD7A3705153403333333333733C40"
713,"1","Trees","17.991410268319619","28.241627675460467",NULL,"0.000125016390679","0106000000010000000103000000010000000500000052B81E85EB5153403333333333733C4052B81E85EB515340CDCCCCCCCC743C406666666666525340CDCCCCCCCC743C4066666666665253403333333333733C4052B81E85EB5153403333333333733C40"
714,"1","Trees","16.561666554473469","28.382195121951270",NULL,"0.000130032906467","0106000000010000000103000000010000000500000067666666665253403333333333733C406766666666525340CDCCCCCCCC743C407B14AE47E1525340CDCCCCCCCC743C407B14AE47E15253403333333333733C4067666666665253403333333333733C40"
715,"6","Built area","22.110718392037057","28.644662020905976","-0.057954089214686","0.000134998175815","010600000001000000010300000001000000050000007B14AE47E15253403333333333733C407B14AE47E1525340CDCCCCCCCC743C408FC2F5285C535340CDCCCCCCCC743C408FC2F5285C5353403333333333733C407B14AE47E15253403333333333733C40"
716,"6","Built area","39.333648797628051","29.349586971587001","0.646970861466340","0.000136930235107","0106000000010000000103000000010000000500000090C2F5285C5353403333333333733C4090C2F5285C535340CDCCCCCCCC743C40A4703D0AD7535340CDCCCCCCCC743C40A4703D0AD75353403333333333733C4090C2F5285C5353403333333333733C40"
797,"6","Built area","35.650251585084028","29.799559589608400","1.096943479487738","0.000141081226586","0106000000010000000103000000010000000500000090C2F5285C535340CCCCCCCCCC743C4090C2F5285C5353406666666666763C40A4703D0AD75353406666666666763C40A4703D0AD7535340CCCCCCCCCC743C4090C2F5285C535340CCCCCCCCCC743C40"
796,"6","Built area","25.680075916084078","29.225618995605160","0.523002885484498","0.000138921620101","010600000001000000010300000001000000050000007B14AE47E1525340CCCCCCCCCC743C407B14AE47E15253406666666666763C408FC2F5285C5353406666666666763C408FC2F5285C535340CCCCCCCCCC743C407B14AE47E1525340CCCCCCCCCC743C40"
795,"6","Built area","25.125143641975995","28.732851955845732","0.030235845725073","0.000133575097646","010600000001000000010300000001000000050000006766666666525340CCCCCCCCCC743C4067666666665253406666666666763C407B14AE47E15253406666666666763C407B14AE47E1525340CCCCCCCCCC743C406766666666525340CCCCCCCCCC743C40"
794,"6","Built area","21.614333096388226","28.306241745478729","-0.396374364641932","0.000127968366752","0106000000010000000103000000010000000500000052B81E85EB515340CCCCCCCCCC743C4052B81E85EB5153406666666666763C4066666666665253406666666666763C406666666666525340CCCCCCCCCC743C4052B81E85EB515340CCCCCCCCCC743C40"
877,"6","Built area","27.554702645449161","29.541566412681437","0.838950302560772","0.000142608173059","010600000001000000010300000001000000050000007B14AE47E15253406666666666763C407B14AE47E15253400000000000783C408FC2F5285C5353400000000000783C408FC2F5285C5353406666666666763C407B14AE47E15253406666666666763C40"
878,"6","Built area","34.309871486081924","30.030168810557999","1.327552700437337","0.000144712740266","0106000000010000000103000000010000000500000090C2F5285C5353406666666666763C4090C2F5285C5353400000000000783C40A4703D0AD75353400000000000783C40A4703D0AD75353406666666666763C4090C2F5285C5353406666666666763C40"
876,"6","Built area","27.678490556713705","28.926358648900507","0.223742538779845","0.000137516503859","0106000000010000000103000000010000000500000067666666665253406666666666763C4067666666665253400000000000783C407B14AE47E15253400000000000783C407B14AE47E15253406666666666763C4067666666665253406666666666763C40"
875,"6","Built area","21.122071419992761","28.334753387533929","-0.367862722586736","0.000131763644115","0106000000010000000103000000010000000500000052B81E85EB5153406666666666763C4052B81E85EB5153400000000000783C4066666666665253400000000000783C4066666666665253406666666666763C4052B81E85EB5153406666666666763C40"
873,"6","Built area","10.675676726649456","27.551456822676361","-1.151159287444305","0.000125786731764","01060000000100000001030000000100000005000000295C8FC2F55053406666666666763C40295C8FC2F55053400000000000783C403D0AD7A3705153400000000000783C403D0AD7A3705153406666666666763C40295C8FC2F55053406666666666763C40"
874,"6","Built area","12.674585849097134","27.861753300623423","-0.840862809497239","0.000128392921860","010600000001000000010300000001000000050000003E0AD7A3705153406666666666763C403E0AD7A3705153400000000000783C4052B81E85EB5153400000000000783C4052B81E85EB5153406666666666763C403E0AD7A3705153406666666666763C40"
871,"1","Trees","5.401828188879960","27.283498926065619",NULL,"0.000123380864590","0106000000010000000103000000010000000500000000000000005053406666666666763C4000000000005053400000000000783C4014AE47E17A5053400000000000783C4014AE47E17A5053406666666666763C4000000000005053406666666666763C40"
872,"6","Built area","8.506801961843939","27.343645339124659","-1.358970770996002","0.000123656474480","0106000000010000000103000000010000000500000015AE47E17A5053406666666666763C4015AE47E17A5053400000000000783C40295C8FC2F55053400000000000783C40295C8FC2F55053406666666666763C4015AE47E17A5053406666666666763C40"
952,"1","Trees","4.964966070813102","27.292962998713023",NULL,"0.000130307266802","0106000000010000000103000000010000000500000000000000005053400000000000783C4000000000005053409A99999999793C4014AE47E17A5053409A99999999793C4014AE47E17A5053400000000000783C4000000000005053400000000000783C40"
953,"6","Built area","7.312133162660905","27.243802887008520","-1.458813223112145","0.000130616219025","0106000000010000000103000000010000000500000015AE47E17A5053400000000000783C4015AE47E17A5053409A99999999793C40295C8FC2F55053409A99999999793C40295C8FC2F55053400000000000783C4015AE47E17A5053400000000000783C40"
955,"6","Built area","11.006096256121014","27.847855337916357","-0.854760772204308","0.000135325418301","010600000001000000010300000001000000050000003E0AD7A3705153400000000000783C403E0AD7A3705153409A99999999793C4052B81E85EB5153409A99999999793C4052B81E85EB5153400000000000783C403E0AD7A3705153400000000000783C40"
954,"6","Built area","8.877297720393621","27.601707317073192","-1.100908793047470","0.000132978794851","01060000000100000001030000000100000005000000295C8FC2F55053400000000000783C40295C8FC2F55053409A99999999793C403D0AD7A3705153409A99999999793C403D0AD7A3705153400000000000783C40295C8FC2F55053400000000000783C40"
1033,"1","Trees","4.822767357267629","27.441145432853791",NULL,"0.000134658294163","0106000000010000000103000000010000000500000000000000005053409999999999793C40000000000050534033333333337B3C4014AE47E17A50534033333333337B3C4014AE47E17A5053409999999999793C4000000000005053409999999999793C40"
1034,"1","Trees","5.913669441514097","27.433695204911260",NULL,"0.000135007139427","0106000000010000000103000000010000000500000015AE47E17A5053409999999999793C4015AE47E17A50534033333333337B3C40295C8FC2F550534033333333337B3C40295C8FC2F55053409999999999793C4015AE47E17A5053409999999999793C40"
1035,"1","Trees","6.738834595358051","27.648795420607289",NULL,"0.000137667378711","01060000000100000001030000000100000005000000295C8FC2F55053409999999999793C40295C8FC2F550534033333333337B3C403D0AD7A37051534033333333337B3C403D0AD7A3705153409999999999793C40295C8FC2F55053409999999999793C40"
1036,"1","Trees","9.966049208858896","28.066493003705599",NULL,"0.000140620493941","010600000001000000010300000001000000050000003E0AD7A3705153409999999999793C403E0AD7A37051534033333333337B3C4052B81E85EB51534033333333337B3C4052B81E85EB5153409999999999793C403E0AD7A3705153409999999999793C40"
